ax, ay, az, gx, gy, gz
-0.8160649433881649,-0.04309213538010803,-0.5442060609759819,0.27466658528397475,-0.6714072084719382,0.5798516800439466
-0.815942869350261,-0.04260383922849208,-0.5444502090517899,0.21362956633198035,-0.5645924253059481,0.5645924253059481
-0.815332499160741,-0.04248176519058809,-0.5427411725211341,0.22888882106997893,-0.5035554063539537,0.6103701895199438
-0.8169194616534928,-0.041261024811548204,-0.543473616748558,0.2899258400219733,-0.6561479537339396,0.5645924253059481
-0.8161870174260689,-0.04211554307687612,-0.543351542710654,0.21362956633198035,-0.640888698995941,0.6103701895199438
-0.8149662770470291,-0.04309213538010803,-0.543595690786462,0.25940733054597614,-0.5798516800439466,0.5493331705679495
-0.8161870174260689,-0.042237617114780114,-0.5440839869380779,0.25940733054597614,-0.6714072084719382,0.5340739158299509
-0.815942869350261,-0.04297006134220405,-0.5439619129001739,0.19837031159398175,-0.5798516800439466,0.5798516800439466
-0.814477980895413,-0.041261024811548204,-0.5445722830896939,0.22888882106997893,-0.5798516800439466,0.5340739158299509
-0.815942869350261,-0.042237617114780114,-0.543473616748558,0.22888882106997893,-0.6714072084719382,0.5493331705679495
-0.8163090914639729,-0.04211554307687612,-0.543595690786462,0.24414807580797754,-0.5951109347819452,0.5340739158299509
-0.8160649433881649,-0.04345835749382,-0.543107394634846,0.27466658528397475,-0.6256294442579424,0.640888698995941
-0.815698721274453,-0.04248176519058809,-0.543595690786462,0.22888882106997893,-0.6103701895199438,0.5493331705679495
-0.815454573198645,-0.042359691152684106,-0.543717764824366,0.21362956633198035,-0.5798516800439466,0.5493331705679495
-0.814233832819605,-0.04199346903897214,-0.5443281350138859,0.24414807580797754,-0.6103701895199438,0.5645924253059481
-0.8163090914639729,-0.04211554307687612,-0.543595690786462,0.21362956633198035,-0.640888698995941,0.5340739158299509
-0.815698721274453,-0.04260383922849208,-0.54322946867275,0.22888882106997893,-0.640888698995941,0.5798516800439466
-0.815942869350261,-0.04199346903897214,-0.54322946867275,0.22888882106997893,-0.6103701895199438,0.5493331705679495
-0.815820795312357,-0.04211554307687612,-0.5438398388622699,0.21362956633198035,-0.6103701895199438,0.6103701895199438
-0.814477980895413,-0.042359691152684106,-0.5438398388622699,0.22888882106997893,-0.6103701895199438,0.5340739158299509
-0.815698721274453,-0.04382457960753197,-0.5450605792413099,0.22888882106997893,-0.6103701895199438,0.5645924253059481
-0.815698721274453,-0.042359691152684106,-0.543595690786462,0.25940733054597614,-0.640888698995941,0.5340739158299509
-0.8148442030091251,-0.042359691152684106,-0.5442060609759819,0.27466658528397475,-0.5798516800439466,0.5645924253059481
-0.8172856837672048,-0.042359691152684106,-0.543717764824366,0.24414807580797754,-0.6103701895199438,0.5951109347819452
-0.8146000549333171,-0.04260383922849208,-0.5426190984832301,0.22888882106997893,-0.5798516800439466,0.5340739158299509
-0.8149662770470291,-0.04260383922849208,-0.5442060609759819,0.24414807580797754,-0.6103701895199438,0.5951109347819452
-0.8164311655018769,-0.042237617114780114,-0.543351542710654,0.27466658528397475,-0.5798516800439466,0.5188146610919523
-0.815332499160741,-0.042359691152684106,-0.543351542710654,0.24414807580797754,-0.5798516800439466,0.5493331705679495
-0.815820795312357,-0.04187139500106815,-0.5440839869380779,0.27466658528397475,-0.6256294442579424,0.5798516800439466
-0.815698721274453,-0.042237617114780114,-0.5427411725211341,0.22888882106997893,-0.5340739158299509,0.5493331705679495
-0.8147221289712211,-0.042237617114780114,-0.5455488753929258,0.22888882106997893,-0.5798516800439466,0.5340739158299509
-0.815454573198645,-0.041016876735740226,-0.5443281350138859,0.2899258400219733,-0.640888698995941,0.5645924253059481
-0.8141117587817011,-0.04211554307687612,-0.5451826532792139,0.25940733054597614,-0.6103701895199438,0.5340739158299509
-0.815698721274453,-0.04211554307687612,-0.5450605792413099,0.27466658528397475,-0.640888698995941,0.5493331705679495
-0.8171636097293008,-0.043336283455916016,-0.5445722830896939,0.25940733054597614,-0.6256294442579424,0.5493331705679495
-0.8147221289712211,-0.04358043153172399,-0.5421308023316141,0.18311105685598317,-0.5645924253059481,0.5798516800439466
-0.815454573198645,-0.04284798730430006,-0.543595690786462,0.27466658528397475,-0.6256294442579424,0.5493331705679495
-0.8163090914639729,-0.042359691152684106,-0.5444502090517899,0.19837031159398175,-0.5951109347819452,0.5340739158299509
-0.8149662770470291,-0.04199346903897214,-0.54322946867275,0.27466658528397475,-0.5951109347819452,0.5645924253059481
-0.8165532395397809,-0.04272591326639607,-0.5454268013550219,0.27466658528397475,-0.5798516800439466,0.5188146610919523
-0.815576647236549,-0.04284798730430006,-0.543351542710654,0.22888882106997893,-0.5340739158299509,0.5188146610919523
-0.8148442030091251,-0.04260383922849208,-0.5448164311655018,0.25940733054597614,-0.6256294442579424,0.5645924253059481
-0.815942869350261,-0.04272591326639607,-0.543717764824366,0.25940733054597614,-0.640888698995941,0.5493331705679495
-0.815698721274453,-0.04272591326639607,-0.5426190984832301,0.21362956633198035,-0.5493331705679495,0.5340739158299509
-0.815332499160741,-0.04297006134220405,-0.543595690786462,0.27466658528397475,-0.5798516800439466,0.5493331705679495
-0.815820795312357,-0.04150517288735618,-0.5438398388622699,0.21362956633198035,-0.5645924253059481,0.5798516800439466
-0.8139896847437971,-0.042359691152684106,-0.543473616748558,0.22888882106997893,-0.6103701895199438,0.5798516800439466
-0.8149662770470291,-0.04272591326639607,-0.5439619129001739,0.22888882106997893,-0.6256294442579424,0.5035554063539537
-0.815088351084933,-0.04260383922849208,-0.543595690786462,0.22888882106997893,-0.5798516800439466,0.5188146610919523
-0.8161870174260689,-0.04284798730430006,-0.5438398388622699,0.19837031159398175,-0.640888698995941,0.5340739158299509
-0.815698721274453,-0.04297006134220405,-0.5438398388622699,0.24414807580797754,-0.5951109347819452,0.5798516800439466
-0.8170415356913968,-0.04260383922849208,-0.5442060609759819,0.22888882106997893,-0.6103701895199438,0.5645924253059481
-0.814355906857509,-0.04150517288735618,-0.5439619129001739,0.22888882106997893,-0.6103701895199438,0.5645924253059481
-0.8160649433881649,-0.04211554307687612,-0.5440839869380779,0.22888882106997893,-0.5951109347819452,0.5188146610919523
-0.815210425122837,-0.042359691152684106,-0.5442060609759819,0.22888882106997893,-0.6256294442579424,0.5493331705679495
-0.8146000549333171,-0.04284798730430006,-0.5443281350138859,0.2899258400219733,-0.5798516800439466,0.5798516800439466
-0.8160649433881649,-0.041383098849452196,-0.5444502090517899,0.24414807580797754,-0.6103701895199438,0.5340739158299509
-0.815088351084933,-0.04260383922849208,-0.543595690786462,0.22888882106997893,-0.5951109347819452,0.5493331705679495
-0.815576647236549,-0.04272591326639607,-0.5424970244453261,0.2899258400219733,-0.6561479537339396,0.5340739158299509
-0.815942869350261,-0.04309213538010803,-0.5440839869380779,0.22888882106997893,-0.6256294442579424,0.5340739158299509
-0.815210425122837,-0.04187139500106815,-0.5445722830896939,0.22888882106997893,-0.5493331705679495,0.5493331705679495
-0.815698721274453,-0.04199346903897214,-0.5449385052034059,0.3204443494979705,-0.5951109347819452,0.5645924253059481
-0.815454573198645,-0.04162724692526017,-0.5443281350138859,0.25940733054597614,-0.5493331705679495,0.5798516800439466
-0.815576647236549,-0.04211554307687612,-0.543717764824366,0.25940733054597614,-0.5645924253059481,0.5493331705679495
-0.8175298318430128,-0.04248176519058809,-0.543473616748558,0.27466658528397475,-0.6256294442579424,0.5188146610919523
-0.815942869350261,-0.042237617114780114,-0.543595690786462,0.22888882106997893,-0.5645924253059481,0.5951109347819452
-0.8149662770470291,-0.042359691152684106,-0.5448164311655018,0.21362956633198035,-0.5645924253059481,0.5645924253059481
-0.815942869350261,-0.04248176519058809,-0.5439619129001739,0.25940733054597614,-0.6866664632099369,0.5951109347819452
-0.8149662770470291,-0.04358043153172399,-0.543473616748558,0.22888882106997893,-0.5645924253059481,0.6256294442579424
-0.815454573198645,-0.04345835749382,-0.5440839869380779,0.27466658528397475,-0.6256294442579424,0.5493331705679495
-0.815698721274453,-0.04272591326639607,-0.543473616748558,0.22888882106997893,-0.5493331705679495,0.5340739158299509
-0.815210425122837,-0.04211554307687612,-0.5427411725211341,0.24414807580797754,-0.6256294442579424,0.5645924253059481
-0.8160649433881649,-0.042237617114780114,-0.543107394634846,0.2899258400219733,-0.640888698995941,0.5035554063539537
-0.8170415356913968,-0.04248176519058809,-0.5439619129001739,0.19837031159398175,-0.5340739158299509,0.5645924253059481
-0.815454573198645,-0.04284798730430006,-0.5442060609759819,0.27466658528397475,-0.5798516800439466,0.5340739158299509
-0.815454573198645,-0.042237617114780114,-0.5440839869380779,0.22888882106997893,-0.5798516800439466,0.5340739158299509
-0.815210425122837,-0.04187139500106815,-0.5439619129001739,0.22888882106997893,-0.6103701895199438,0.5951109347819452
-0.8149662770470291,-0.04174932096316416,-0.5439619129001739,0.22888882106997893,-0.6103701895199438,0.5645924253059481
-0.8165532395397809,-0.043214209418012024,-0.5438398388622699,0.27466658528397475,-0.5951109347819452,0.6256294442579424
-0.815576647236549,-0.04297006134220405,-0.542985320596942,0.25940733054597614,-0.5493331705679495,0.5493331705679495
-0.8161870174260689,-0.04309213538010803,-0.5444502090517899,0.24414807580797754,-0.6714072084719382,0.5798516800439466
-0.815332499160741,-0.04211554307687612,-0.5440839869380779,0.27466658528397475,-0.5951109347819452,0.5798516800439466
-0.814477980895413,-0.04199346903897214,-0.5444502090517899,0.22888882106997893,-0.5951109347819452,0.5798516800439466
-0.815576647236549,-0.043336283455916016,-0.5445722830896939,0.27466658528397475,-0.6561479537339396,0.5188146610919523
-0.815576647236549,-0.04248176519058809,-0.5445722830896939,0.24414807580797754,-0.5951109347819452,0.5188146610919523
-0.8146000549333171,-0.041383098849452196,-0.5439619129001739,0.24414807580797754,-0.5798516800439466,0.5493331705679495
-0.8163090914639729,-0.04150517288735618,-0.5439619129001739,0.22888882106997893,-0.6561479537339396,0.5951109347819452
-0.815576647236549,-0.04260383922849208,-0.5423749504074221,0.25940733054597614,-0.5188146610919523,0.5951109347819452
-0.8146000549333171,-0.043214209418012024,-0.543717764824366,0.24414807580797754,-0.5493331705679495,0.5798516800439466
-0.815820795312357,-0.04309213538010803,-0.5438398388622699,0.19837031159398175,-0.5493331705679495,0.5340739158299509
-0.8139896847437971,-0.04187139500106815,-0.5445722830896939,0.25940733054597614,-0.5951109347819452,0.5798516800439466
-0.815820795312357,-0.041383098849452196,-0.5438398388622699,0.21362956633198035,-0.6103701895199438,0.5645924253059481
-0.8161870174260689,-0.04150517288735618,-0.5440839869380779,0.24414807580797754,-0.6714072084719382,0.5340739158299509
-0.8167973876155888,-0.042359691152684106,-0.54322946867275,0.25940733054597614,-0.640888698995941,0.5340739158299509
-0.8160649433881649,-0.04370250556962798,-0.5438398388622699,0.22888882106997893,-0.640888698995941,0.5645924253059481
-0.815820795312357,-0.04248176519058809,-0.5439619129001739,0.22888882106997893,-0.5340739158299509,0.5798516800439466
-0.8149662770470291,-0.04150517288735618,-0.5451826532792139,0.24414807580797754,-0.5645924253059481,0.5798516800439466
-0.815332499160741,-0.04174932096316416,-0.5442060609759819,0.22888882106997893,-0.6256294442579424,0.5340739158299509
-0.815454573198645,-0.04260383922849208,-0.5440839869380779,0.22888882106997893,-0.6103701895199438,0.5493331705679495
-0.815576647236549,-0.04248176519058809,-0.5439619129001739,0.24414807580797754,-0.6103701895199438,0.5951109347819452
-0.8165532395397809,-0.04162724692526017,-0.5427411725211341,0.24414807580797754,-0.6256294442579424,0.5188146610919523
-0.815088351084933,-0.04199346903897214,-0.543473616748558,0.22888882106997893,-0.5798516800439466,0.5493331705679495
-0.815454573198645,-0.04345835749382,-0.5428632465590381,0.2899258400219733,-0.640888698995941,0.5951109347819452
-0.8160649433881649,-0.04309213538010803,-0.54322946867275,0.24414807580797754,-0.5645924253059481,0.5340739158299509
-0.815332499160741,-0.043214209418012024,-0.5442060609759819,0.22888882106997893,-0.5798516800439466,0.5798516800439466
-0.815576647236549,-0.04187139500106815,-0.5446943571275978,0.19837031159398175,-0.640888698995941,0.6103701895199438
-0.8165532395397809,-0.04199346903897214,-0.5439619129001739,0.24414807580797754,-0.6103701895199438,0.5645924253059481
-0.815454573198645,-0.04211554307687612,-0.5440839869380779,0.22888882106997893,-0.5645924253059481,0.5798516800439466
-0.815332499160741,-0.04297006134220405,-0.543107394634846,0.27466658528397475,-0.6103701895199438,0.5493331705679495
-0.815332499160741,-0.04272591326639607,-0.5460371715445418,0.24414807580797754,-0.5798516800439466,0.5493331705679495
-0.8148442030091251,-0.04211554307687612,-0.5456709494308298,0.27466658528397475,-0.6103701895199438,0.5493331705679495
-0.815820795312357,-0.04248176519058809,-0.5443281350138859,0.25940733054597614,-0.5798516800439466,0.5951109347819452
-0.8149662770470291,-0.04370250556962798,-0.5442060609759819,0.24414807580797754,-0.5951109347819452,0.5798516800439466
-0.8160649433881649,-0.042359691152684106,-0.5453047273171179,0.25940733054597614,-0.6103701895199438,0.5645924253059481
-0.815210425122837,-0.041383098849452196,-0.5440839869380779,0.25940733054597614,-0.5645924253059481,0.5340739158299509
-0.815454573198645,-0.04211554307687612,-0.5438398388622699,0.27466658528397475,-0.6256294442579424,0.5645924253059481
-0.8166753135776849,-0.04211554307687612,-0.543473616748558,0.24414807580797754,-0.6714072084719382,0.5493331705679495
-0.815576647236549,-0.04309213538010803,-0.543595690786462,0.22888882106997893,-0.5798516800439466,0.5645924253059481
-0.8161870174260689,-0.043336283455916016,-0.5445722830896939,0.22888882106997893,-0.6256294442579424,0.5798516800439466
-0.8148442030091251,-0.042237617114780114,-0.5438398388622699,0.24414807580797754,-0.6256294442579424,0.6103701895199438
-0.815576647236549,-0.04199346903897214,-0.5438398388622699,0.21362956633198035,-0.5798516800439466,0.5645924253059481
-0.814355906857509,-0.042237617114780114,-0.5448164311655018,0.27466658528397475,-0.5951109347819452,0.5645924253059481
-0.815576647236549,-0.04248176519058809,-0.5450605792413099,0.22888882106997893,-0.5493331705679495,0.5493331705679495
-0.815454573198645,-0.042359691152684106,-0.5440839869380779,0.25940733054597614,-0.5798516800439466,0.5188146610919523
-0.815454573198645,-0.04309213538010803,-0.5428632465590381,0.25940733054597614,-0.5798516800439466,0.5340739158299509
-0.8161870174260689,-0.04211554307687612,-0.5439619129001739,0.21362956633198035,-0.5798516800439466,0.5188146610919523
-0.815088351084933,-0.04174932096316416,-0.5440839869380779,0.27466658528397475,-0.6103701895199438,0.5798516800439466
-0.815942869350261,-0.04297006134220405,-0.5445722830896939,0.2899258400219733,-0.640888698995941,0.5951109347819452
-0.815942869350261,-0.04199346903897214,-0.543717764824366,0.24414807580797754,-0.5798516800439466,0.5493331705679495
-0.8163090914639729,-0.04272591326639607,-0.543595690786462,0.27466658528397475,-0.5951109347819452,0.5798516800439466
-0.8163090914639729,-0.04284798730430006,-0.5442060609759819,0.25940733054597614,-0.5951109347819452,0.5188146610919523
-0.8160649433881649,-0.04248176519058809,-0.543595690786462,0.25940733054597614,-0.5645924253059481,0.5493331705679495
-0.815332499160741,-0.04211554307687612,-0.543717764824366,0.21362956633198035,-0.5798516800439466,0.5493331705679495
-0.815942869350261,-0.04211554307687612,-0.5445722830896939,0.21362956633198035,-0.5798516800439466,0.5951109347819452
-0.8146000549333171,-0.04248176519058809,-0.5444502090517899,0.27466658528397475,-0.6256294442579424,0.5493331705679495
-0.815576647236549,-0.04199346903897214,-0.5443281350138859,0.22888882106997893,-0.5798516800439466,0.5798516800439466
-0.815332499160741,-0.04150517288735618,-0.542985320596942,0.22888882106997893,-0.5951109347819452,0.6103701895199438
-0.815942869350261,-0.04284798730430006,-0.5438398388622699,0.25940733054597614,-0.6103701895199438,0.5951109347819452
-0.815454573198645,-0.04297006134220405,-0.543717764824366,0.21362956633198035,-0.5951109347819452,0.5493331705679495
-0.815576647236549,-0.04394665364543596,-0.543107394634846,0.24414807580797754,-0.5951109347819452,0.5340739158299509
-0.8146000549333171,-0.04297006134220405,-0.5449385052034059,0.19837031159398175,-0.6103701895199438,0.5951109347819452
-0.815820795312357,-0.04199346903897214,-0.5446943571275978,0.27466658528397475,-0.6103701895199438,0.5493331705679495
-0.8148442030091251,-0.042237617114780114,-0.543595690786462,0.19837031159398175,-0.6103701895199438,0.5798516800439466
-0.815454573198645,-0.042359691152684106,-0.543595690786462,0.22888882106997893,-0.6561479537339396,0.5645924253059481
-0.815576647236549,-0.04297006134220405,-0.543595690786462,0.25940733054597614,-0.5951109347819452,0.5493331705679495
-0.815820795312357,-0.04272591326639607,-0.5438398388622699,0.19837031159398175,-0.5951109347819452,0.5645924253059481
-0.815942869350261,-0.042237617114780114,-0.5442060609759819,0.22888882106997893,-0.6256294442579424,0.5340739158299509
-0.815332499160741,-0.042359691152684106,-0.5438398388622699,0.21362956633198035,-0.5951109347819452,0.5798516800439466
-0.8164311655018769,-0.04309213538010803,-0.5443281350138859,0.25940733054597614,-0.5951109347819452,0.5645924253059481
-0.8163090914639729,-0.04297006134220405,-0.5438398388622699,0.24414807580797754,-0.6103701895199438,0.5798516800439466
-0.8139896847437971,-0.042359691152684106,-0.5450605792413099,0.21362956633198035,-0.5951109347819452,0.5493331705679495
-0.814477980895413,-0.04284798730430006,-0.5439619129001739,0.25940733054597614,-0.6714072084719382,0.5798516800439466
-0.815576647236549,-0.04174932096316416,-0.543595690786462,0.22888882106997893,-0.6561479537339396,0.5798516800439466
-0.815820795312357,-0.04297006134220405,-0.5439619129001739,0.22888882106997893,-0.5798516800439466,0.5493331705679495
-0.815942869350261,-0.04272591326639607,-0.543595690786462,0.27466658528397475,-0.5951109347819452,0.5493331705679495
-0.815576647236549,-0.04187139500106815,-0.5438398388622699,0.22888882106997893,-0.5951109347819452,0.5798516800439466
-0.8138676107058931,-0.041383098849452196,-0.543595690786462,0.24414807580797754,-0.5645924253059481,0.5798516800439466
-0.815088351084933,-0.04162724692526017,-0.5453047273171179,0.24414807580797754,-0.5951109347819452,0.5951109347819452
-0.815698721274453,-0.04284798730430006,-0.5442060609759819,0.22888882106997893,-0.5951109347819452,0.6103701895199438
-0.8147221289712211,-0.04370250556962798,-0.5438398388622699,0.24414807580797754,-0.6256294442579424,0.5798516800439466
-0.8160649433881649,-0.042237617114780114,-0.543107394634846,0.19837031159398175,-0.5493331705679495,0.5493331705679495
-0.815576647236549,-0.042359691152684106,-0.5443281350138859,0.22888882106997893,-0.5493331705679495,0.5798516800439466
-0.8148442030091251,-0.04211554307687612,-0.5444502090517899,0.25940733054597614,-0.5951109347819452,0.5188146610919523
-0.815210425122837,-0.04187139500106815,-0.5439619129001739,0.22888882106997893,-0.6103701895199438,0.5340739158299509
-0.8149662770470291,-0.04248176519058809,-0.5451826532792139,0.25940733054597614,-0.6103701895199438,0.6103701895199438
-0.8149662770470291,-0.04345835749382,-0.5445722830896939,0.24414807580797754,-0.6256294442579424,0.5951109347819452
-0.8160649433881649,-0.04260383922849208,-0.5440839869380779,0.22888882106997893,-0.5798516800439466,0.5645924253059481
-0.8147221289712211,-0.04284798730430006,-0.5440839869380779,0.24414807580797754,-0.6103701895199438,0.5798516800439466
-0.8163090914639729,-0.04284798730430006,-0.543107394634846,0.25940733054597614,-0.640888698995941,0.5493331705679495
-0.8167973876155888,-0.04297006134220405,-0.5438398388622699,0.22888882106997893,-0.6256294442579424,0.5645924253059481
-0.8141117587817011,-0.04174932096316416,-0.5440839869380779,0.24414807580797754,-0.5798516800439466,0.5645924253059481
-0.815820795312357,-0.042359691152684106,-0.5445722830896939,0.24414807580797754,-0.5951109347819452,0.5798516800439466
-0.815576647236549,-0.04150517288735618,-0.5445722830896939,0.24414807580797754,-0.6103701895199438,0.5798516800439466
-0.8149662770470291,-0.043336283455916016,-0.5443281350138859,0.25940733054597614,-0.6561479537339396,0.5645924253059481
-0.8161870174260689,-0.04297006134220405,-0.54322946867275,0.25940733054597614,-0.5645924253059481,0.5951109347819452
-0.815454573198645,-0.04297006134220405,-0.542985320596942,0.24414807580797754,-0.5645924253059481,0.6256294442579424
-0.815820795312357,-0.04211554307687612,-0.5444502090517899,0.22888882106997893,-0.6103701895199438,0.5493331705679495
-0.815454573198645,-0.04150517288735618,-0.543107394634846,0.24414807580797754,-0.5798516800439466,0.6103701895199438
-0.815454573198645,-0.04272591326639607,-0.5448164311655018,0.27466658528397475,-0.640888698995941,0.5645924253059481
-0.815332499160741,-0.04162724692526017,-0.5448164311655018,0.27466658528397475,-0.6103701895199438,0.5798516800439466
-0.815576647236549,-0.04211554307687612,-0.54322946867275,0.21362956633198035,-0.5645924253059481,0.5340739158299509
-0.815820795312357,-0.04284798730430006,-0.5440839869380779,0.22888882106997893,-0.5951109347819452,0.5645924253059481
-0.815698721274453,-0.04174932096316416,-0.542985320596942,0.25940733054597614,-0.640888698995941,0.5645924253059481
-0.815820795312357,-0.042237617114780114,-0.543595690786462,0.21362956633198035,-0.5798516800439466,0.5951109347819452
-0.815454573198645,-0.04284798730430006,-0.543595690786462,0.24414807580797754,-0.6256294442579424,0.5798516800439466
-0.815454573198645,-0.04211554307687612,-0.543595690786462,0.24414807580797754,-0.5493331705679495,0.5188146610919523
-0.815942869350261,-0.04284798730430006,-0.54322946867275,0.22888882106997893,-0.5493331705679495,0.5645924253059481
-0.815698721274453,-0.042237617114780114,-0.543107394634846,0.24414807580797754,-0.6256294442579424,0.5798516800439466
-0.815088351084933,-0.04272591326639607,-0.5438398388622699,0.24414807580797754,-0.5798516800439466,0.6103701895199438
-0.815088351084933,-0.04309213538010803,-0.543107394634846,0.24414807580797754,-0.5645924253059481,0.5188146610919523
-0.815698721274453,-0.041383098849452196,-0.543595690786462,0.25940733054597614,-0.5340739158299509,0.5951109347819452
-0.815332499160741,-0.04211554307687612,-0.543717764824366,0.18311105685598317,-0.5951109347819452,0.5035554063539537
-0.8147221289712211,-0.04174932096316416,-0.5445722830896939,0.24414807580797754,-0.6256294442579424,0.5645924253059481
-0.8146000549333171,-0.042237617114780114,-0.5440839869380779,0.27466658528397475,-0.6103701895199438,0.5951109347819452
-0.815576647236549,-0.04272591326639607,-0.543717764824366,0.27466658528397475,-0.6103701895199438,0.5798516800439466
-0.815210425122837,-0.04309213538010803,-0.543473616748558,0.24414807580797754,-0.5951109347819452,0.5798516800439466
-0.8161870174260689,-0.04248176519058809,-0.54322946867275,0.24414807580797754,-0.5493331705679495,0.5340739158299509
-0.815698721274453,-0.04284798730430006,-0.5440839869380779,0.22888882106997893,-0.5798516800439466,0.5951109347819452
-0.815210425122837,-0.04260383922849208,-0.5440839869380779,0.19837031159398175,-0.6256294442579424,0.6103701895199438
-0.814355906857509,-0.04309213538010803,-0.5440839869380779,0.24414807580797754,-0.5645924253059481,0.5951109347819452
-0.8148442030091251,-0.04297006134220405,-0.5443281350138859,0.24414807580797754,-0.6103701895199438,0.5798516800439466
-0.815942869350261,-0.042359691152684106,-0.542985320596942,0.24414807580797754,-0.6103701895199438,0.5645924253059481
-0.815454573198645,-0.04309213538010803,-0.543595690786462,0.24414807580797754,-0.5951109347819452,0.5493331705679495
-0.815698721274453,-0.04248176519058809,-0.543351542710654,0.24414807580797754,-0.6103701895199438,0.5493331705679495
-0.815576647236549,-0.04248176519058809,-0.5442060609759819,0.19837031159398175,-0.5798516800439466,0.4882961516159551
-0.815210425122837,-0.043336283455916016,-0.542985320596942,0.27466658528397475,-0.5798516800439466,0.5493331705679495
-0.815210425122837,-0.04272591326639607,-0.5446943571275978,0.21362956633198035,-0.6256294442579424,0.5493331705679495
-0.8139896847437971,-0.04260383922849208,-0.5439619129001739,0.24414807580797754,-0.6866664632099369,0.5340739158299509
-0.815820795312357,-0.042237617114780114,-0.5443281350138859,0.24414807580797754,-0.5798516800439466,0.5951109347819452
-0.815820795312357,-0.042359691152684106,-0.5445722830896939,0.21362956633198035,-0.5951109347819452,0.5645924253059481
-0.815698721274453,-0.04309213538010803,-0.5444502090517899,0.24414807580797754,-0.6256294442579424,0.5798516800439466
-0.815210425122837,-0.04358043153172399,-0.5440839869380779,0.21362956633198035,-0.5951109347819452,0.5798516800439466
-0.815698721274453,-0.04284798730430006,-0.5444502090517899,0.24414807580797754,-0.5645924253059481,0.5951109347819452
-0.8160649433881649,-0.04260383922849208,-0.5439619129001739,0.22888882106997893,-0.5798516800439466,0.5340739158299509
-0.815576647236549,-0.04309213538010803,-0.5442060609759819,0.22888882106997893,-0.640888698995941,0.5645924253059481
-0.815576647236549,-0.04211554307687612,-0.543595690786462,0.21362956633198035,-0.5645924253059481,0.5493331705679495
-0.815332499160741,-0.04248176519058809,-0.542985320596942,0.19837031159398175,-0.6256294442579424,0.5645924253059481
-0.8148442030091251,-0.04199346903897214,-0.5445722830896939,0.24414807580797754,-0.5798516800439466,0.5798516800439466
-0.8149662770470291,-0.04284798730430006,-0.5457930234687338,0.25940733054597614,-0.6256294442579424,0.5340739158299509
-0.8163090914639729,-0.04248176519058809,-0.5456709494308298,0.25940733054597614,-0.5645924253059481,0.5340739158299509
-0.815576647236549,-0.04260383922849208,-0.5449385052034059,0.22888882106997893,-0.6103701895199438,0.5951109347819452
-0.8149662770470291,-0.04260383922849208,-0.5461592455824458,0.25940733054597614,-0.5340739158299509,0.6103701895199438
